Date,Open,High,Low,Close,Adj Close,Volume
10/19/2018,263.517181,269.2099,261.313568,263.792633,260.73053,4062747
10/22/2018,265.766724,266.271729,254.197678,262.369476,259.323914,7113455
10/23/2018,259.890381,266.822632,259.844482,262.507202,259.460052,7229023
10/24/2018,266.271729,301.851135,263.195831,290.006653,286.640289,13282034
10/25/2018,281.880768,285.002563,268.245819,271.367615,268.217621,16668675
10/26/2018,272.790802,280.962585,263.517181,273.571259,270.39566,8559298
10/29/2018,274.627136,278.713043,266.271729,270.036255,266.901703,6155559
10/30/2018,270.357635,272.882599,265.674896,268.658997,265.540436,5236047
10/31/2018,268.934448,270.86261,256.079956,268.429443,265.313538,8013097
11/1/2018,269.026276,273.617157,263.838562,269.485352,266.357178,5171149
11/2/2018,269.852631,282.615295,269.485352,277.335785,274.116486,4820038
11/5/2018,276.188049,280.411682,273.617157,278.391693,277.41391,4752247
11/6/2018,279.126221,282.753021,278.116241,280.090302,279.106567,2889494
11/7/2018,283.717102,283.717102,279.080322,281.192139,280.204529,301359
11/9/2018,266.088104,278.575317,265.078094,275.223969,274.257324,9252093
11/12/2018,276.371704,280.044403,269.944427,271.964447,271.009247,6667143
11/13/2018,271.780792,279.126221,266.54718,273.203979,272.244446,4237921
11/14/2018,275.453522,286.288025,273.617157,276.647156,275.675507,5318746
11/15/2018,276.647156,281.605316,273.617157,279.4935,278.511871,4411075
11/16/2018,278.116241,309.242462,277.289856,305.523865,304.450806,24584652
11/19/2018,302.447968,311.170654,292.898895,309.288391,308.202118,12821674
11/20/2018,305.845215,311.675659,301.437958,304.789307,303.718811,11691270
11/21/2018,303.917053,311.675659,303.136597,305.477936,304.405029,9233430
11/22/2018,304.743408,311.997009,295.102539,301.02478,299.967529,9721413
11/26/2018,301.208405,311.170654,301.208405,307.176575,306.097717,6501788
11/27/2018,306.579773,308.416107,297.581604,301.300232,300.242004,7591935
11/28/2018,304.835205,305.569763,285.553467,288.399811,287.386902,9993255
11/29/2018,294.73526,295.653442,286.471649,291.246185,290.223267,9047499
11/30/2018,292.898895,297.765259,285.278015,287.848907,286.837921,6474028
12/3/2018,290.603455,294.73526,288.76709,293.587524,292.556396,3306548
12/4/2018,294.73526,297.030701,284.864838,292.485718,291.458435,7024770
12/5/2018,293.541626,294.597534,284.818939,287.206207,286.197479,4934703
12/6/2018,285.553467,285.553467,277.289856,279.126221,278.145874,6445477
12/7/2018,280.044403,282.615295,274.48941,279.080322,278.100128,5201231
12/10/2018,274.030334,276.968506,267.052185,270.816711,269.86554,5642824
12/11/2018,264.435364,270.311707,258.9263,266.501282,265.565277,9810182
12/12/2018,269.944427,285.553467,267.648987,280.549408,279.564056,10110011
12/13/2018,283.258026,287.252106,276.876678,278.299866,277.322418,7525390
12/14/2018,280.228027,306.120667,280.228027,293.128448,292.098907,22311877
12/17/2018,293.128448,296.755249,287.206207,289.409821,288.393341,6683552
12/18/2018,288.491638,294.459808,286.10437,291.797089,290.772247,6156922
12/19/2018,293.358002,297.489807,292.026642,296.296173,295.255524,5682946
12/20/2018,291.062531,295.240265,288.308014,290.649353,289.62854,5877237
12/21/2018,293.817078,298.178436,280.595306,282.707123,281.714203,12136112
12/24/2018,284.45166,286.747101,279.355774,283.808929,282.812134,5129351
12/26/2018,282.982574,296.571625,277.84079,294.230255,293.196869,8212968
12/27/2018,296.755249,297.214325,288.308014,290.787079,289.765778,8603207
12/28/2018,290.970734,294.73526,288.76709,290.649353,289.62854,5089268
12/31/2018,292.898895,294.643433,285.645294,286.930725,285.922974,4133230
1/1/2019,290.09845,295.653442,287.665283,293.358002,292.327667,6004413
1/2/2019,290.970734,294.73526,283.808929,287.068481,286.060242,6104381
1/3/2019,286.930725,289.685272,282.753021,287.848907,286.837921,6115985
1/4/2019,286.884827,298.132507,286.884827,296.06662,295.026764,11151713
1/7/2019,297.857056,301.070679,295.745239,298.362061,297.314148,5409525
1/8/2019,297.260254,304.605682,296.801147,302.310242,301.248474,7062377
1/9/2019,305.937042,310.252472,300.519775,307.130676,306.051971,7870424
1/10/2019,309.012939,310.941101,305.202484,309.701569,308.613831,5642226
1/11/2019,309.563843,309.701569,302.080688,307.68158,306.600952,5813431
1/14/2019,306.763397,307.406128,301.300232,304.467957,303.39859,3606983
1/15/2019,302.998871,311.583832,299.785248,310.114746,309.025574,5601729
1/16/2019,309.196564,317.001068,304.284302,306.625671,305.548737,7563381
1/17/2019,305.753387,309.196564,303.182495,304.881134,303.810333,4485363
1/18/2019,303.457947,305.248413,279.401672,285.691193,284.687775,16058369
1/21/2019,285.278015,289.685272,280.962585,285.874847,284.870789,8462367
1/22/2019,286.471649,286.563477,276.876678,279.906677,278.923584,8608991
1/23/2019,281.697113,282.248016,277.565308,278.850769,277.871399,5514459
1/24/2019,281.605316,282.615295,270.403534,276.968506,275.995728,10198123
1/25/2019,279.126221,286.471649,277.289856,282.339844,281.348206,5928740
1/28/2019,282.79895,284.038483,270.587158,280.182129,279.198059,4462283
1/29/2019,280.044403,284.313934,277.014404,282.661224,281.668457,3150864
1/30/2019,283.717102,287.298004,275.545319,278.850769,277.871399,6432689
1/31/2019,279.585327,285.048462,278.345764,281.329865,280.341766,9318290
2/1/2019,280.13623,294.643433,280.044403,286.333923,285.328247,9073573
2/4/2019,284.635284,285.323914,277.473511,281.46759,280.479004,3824016
2/5/2019,271.229889,286.150299,268.88855,282.982574,281.988678,14408150
2/6/2019,281.880768,285.094391,276.371704,283.487579,282.491913,5106801
2/7/2019,283.349854,288.675293,280.228027,285.691193,284.687775,3781521
2/8/2019,283.717102,288.491638,281.054413,287.619385,286.609192,3351016
2/11/2019,289.226196,289.639374,285.553467,286.655273,285.648468,3242729
2/12/2019,286.196198,289.7771,284.313934,285.78302,284.779297,2185109
2/14/2019,283.717102,284.543488,272.239899,276.188049,275.218018,8415395
2/15/2019,276.371704,281.008484,273.020325,279.677124,278.694855,6603478
2/18/2019,281.78894,282.018494,275.49942,277.794861,276.819183,4358423
2/19/2019,279.034393,287.848907,276.876678,278.850769,277.871399,7454027
2/20/2019,280.549408,285.415741,279.998505,283.717102,282.720642,6102393
2/21/2019,280.870758,285.553467,278.208038,284.543488,283.544098,5698776
2/22/2019,283.900757,290.603455,282.844849,288.170288,287.158173,6085354
2/25/2019,288.308014,293.817078,286.10437,291.292084,290.269012,4078190
2/26/2019,289.868896,294.276154,287.757111,289.639374,288.622101,5459709
2/27/2019,292.852997,298.637512,288.629364,293.954803,292.922363,4443715
2/28/2019,298.316162,300.198425,290.09845,292.026642,291.000977,7546004
3/1/2019,291.797089,291.797089,277.381683,282.47757,281.485443,29032737
3/5/2019,282.79895,283.900757,278.758942,282.661224,281.668457,11186728
3/6/2019,285.507568,287.619385,283.074402,284.084381,283.086609,6962671
3/7/2019,284.635284,286.655273,281.880768,282.47757,281.485443,6347410
3/8/2019,284.405762,286.471649,282.47757,283.44165,282.446136,4359661
3/11/2019,283.763031,309.517914,283.44165,306.487946,305.411499,16744630
3/12/2019,305.569763,325.035156,302.402039,323.015137,321.880646,29515923
3/13/2019,319.985168,327.376495,308.96701,310.114746,309.025574,13735921
3/14/2019,309.426117,317.643799,307.176575,314.384277,313.28009,6803550
3/15/2019,315.853363,316.63382,304.100677,310.068848,308.979828,11324107
3/18/2019,310.344299,315.531982,302.35614,303.595673,302.529388,5737237
3/19/2019,304.835205,311.675659,304.835205,309.196564,308.110596,5535508
3/20/2019,309.563843,312.088837,305.156586,306.67157,305.594482,3248513
3/22/2019,308.507935,318.975159,302.35614,304.422028,303.352844,8945744
3/25/2019,305.661591,307.497925,296.755249,300.244324,299.189819,5156688
3/26/2019,301.667511,304.284302,299.555695,300.978882,299.921783,4168956
3/27/2019,303.917053,305.753387,294.184357,296.112518,295.07251,5842228
3/28/2019,296.204346,305.753387,291.75119,302.952942,301.888916,13365981
4/1/2019,306.579773,316.725616,305.937042,312.915192,311.816162,6949926
4/2/2019,314.935181,329.626038,314.935181,327.284668,326.135162,21841416
4/3/2019,326.87149,333.298737,319.066986,321.362427,320.233734,12025039
4/4/2019,323.198792,330.085114,323.198792,327.606049,326.455444,11943908
4/5/2019,329.258759,330.314667,324.621948,327.468323,326.318176,3659366
4/8/2019,329.075134,334.033295,323.703796,325.90741,324.762756,5551944
4/9/2019,329.21286,331.462402,313.557922,322.831512,321.697662,9888327
4/10/2019,322.096985,325.402405,310.344299,312.180634,311.084198,4671700
4/11/2019,313.741547,322.510162,309.563843,318.011078,316.894165,17854063
4/12/2019,318.60788,321.683777,311.262482,313.9711,312.868378,8195881
4/15/2019,316.679718,320.444244,307.406128,319.25061,318.129333,10021890
4/16/2019,319.526062,322.372437,312.869293,320.214691,319.090027,9343948
4/18/2019,320.903351,321.775604,305.432037,318.561981,317.443115,15841399
4/22/2019,315.853363,329.21286,309.058838,320.811523,319.684753,15056704
4/23/2019,325,325.399994,314.200012,316.5,315.388397,11412878
4/24/2019,316.5,326.299988,315.600006,324.5,323.360291,7029531
4/25/2019,322.799988,332.899994,321,328.5,327.346252,11305703
4/26/2019,330,335.700012,322.299988,325.450012,324.306976,4908166
4/30/2019,324,326.799988,314.049988,320.299988,319.175018,6026790
5/2/2019,322.899994,329.399994,321.600006,324.200012,323.061371,7779750
5/3/2019,324.450012,333.850006,324.450012,331.450012,330.285889,9718936
5/6/2019,331.450012,336.399994,326.5,333.450012,332.27887,14596079
5/7/2019,340,340.850006,321.450012,324.950012,323.808716,17408388
5/8/2019,324.850006,327.450012,320.100006,324.5,323.360291,4774792
5/9/2019,321.25,326.200012,312.600006,315.450012,314.342102,7850740
5/10/2019,318.899994,328.399994,315.200012,324.100006,322.9617,7711197
5/13/2019,321.5,327.350006,314.649994,318.649994,317.530823,6498273
5/14/2019,316,339.700012,315.200012,336.600006,335.417786,10752770
5/15/2019,336,338,328.700012,331.25,330.086578,7639127
5/16/2019,332,333.299988,321.049988,325.200012,324.057831,4507071
5/17/2019,323.700012,330.700012,322.149994,328.450012,327.296417,4042029
5/20/2019,332.049988,341.950012,331,340.100006,338.905518,7713557
5/21/2019,340,340.100006,328.549988,330.649994,329.488678,4237059
5/22/2019,331,337.950012,328.649994,335.149994,333.97287,6666818
5/23/2019,337.549988,349,334.200012,338.799988,337.610046,5349429
5/24/2019,340.049988,356,340,353.200012,351.959503,9576934
5/27/2019,349.700012,351.899994,346.350006,349.5,348.272491,3930538
5/28/2019,348.75,351.700012,341.700012,345.600006,344.3862,8484214
5/29/2019,343.799988,345.149994,337.850006,338.799988,337.610046,4497114
5/30/2019,340,349.549988,339.549988,346.700012,345.48233,13891400
5/31/2019,349,352.399994,344.450012,348.799988,347.574921,10825441
6/3/2019,351.5,355.75,348.850006,352.75,351.511078,5118048
6/4/2019,351,355.950012,349.75,352.399994,351.162292,6625043
6/6/2019,352.799988,355.950012,348.5,353.799988,352.557373,10317108
6/7/2019,353.799988,361.950012,351.799988,357.100006,355.845795,5771494
6/10/2019,354.799988,364.649994,353.649994,363.450012,362.173492,5882086
6/11/2019,363,366.950012,358.25,363.25,361.974182,5563691
6/12/2019,362.399994,362.399994,357.100006,359.899994,358.635956,2815172
6/13/2019,357.049988,364.950012,357.049988,363.75,362.472443,3768622
6/14/2019,362.549988,362.950012,351.649994,353.299988,352.059113,5075586
6/17/2019,355.600006,355.600006,342.100006,344,342.791809,6956493
6/18/2019,345.399994,347.350006,341.200012,345.149994,343.937744,4885837
6/19/2019,346.5,348,334.299988,341.100006,339.902008,3934382
6/20/2019,339.25,350,339.200012,348.549988,347.325806,3498169
6/21/2019,347.5,349.899994,342.700012,343.799988,342.592499,9584254
6/24/2019,345.149994,348.549988,343.5,345.100006,343.887939,3249667
6/25/2019,345.450012,352,344.549988,348.600006,347.375641,2796405
6/26/2019,350,352,342.549988,345.549988,344.336334,4645627
6/27/2019,347.25,350.850006,340.899994,348.649994,347.425476,12895120
6/28/2019,348.399994,350,342.5,346.649994,345.432495,8576035
7/1/2019,347,349.850006,345.149994,348.5,347.276001,3405198
7/2/2019,349,354.5,347.350006,353.600006,352.358093,3745884
7/3/2019,352.899994,356.5,349.75,353.200012,351.959503,8317090
7/4/2019,353.350006,365,353,362.75,361.475952,8407402
7/5/2019,362.75,371.149994,360.5,364.799988,363.518738,6751716
7/8/2019,362,364.399994,354.450012,356.399994,355.148254,3478536
7/9/2019,356,363.25,354.100006,362.299988,361.027527,3859398
7/10/2019,362.899994,364.899994,353.649994,358.549988,357.29068,5201801
7/11/2019,358.25,362.399994,356.299988,360.75,359.482971,3448755
7/12/2019,360.799988,360.799988,354.149994,356.100006,354.849304,4662763
7/15/2019,357.600006,359.399994,349.149994,350.600006,349.368622,3459346
7/16/2019,351,354.950012,349.649994,350.75,349.518097,3584392
7/17/2019,350.549988,353.399994,344.799988,346.25,345.033905,4677593
7/18/2019,348,351.200012,338.600006,342.5,341.297058,3642763
7/19/2019,343.5,346,336.100006,339.950012,338.756042,2470956
7/22/2019,339,343.5,335.600006,342.549988,341.346893,3062655
7/23/2019,342.950012,348.5,337.399994,343.600006,342.393219,3614547
7/24/2019,344,344.75,335.75,338.899994,337.709717,4751577
7/25/2019,335,343.450012,334.549988,339,337.809357,7460110
7/26/2019,338,338.899994,328.200012,334.899994,333.723755,4995313
7/29/2019,334.700012,336.450012,328.100006,334.549988,333.374969,4979396
7/30/2019,337,348.299988,335.149994,345.75,344.535645,12722092
7/31/2019,343.200012,353.75,332.700012,337.600006,336.414276,10861621
8/1/2019,335,338.75,321.149994,323.899994,322.76239,9773900
8/2/2019,332,354.950012,327.200012,343.549988,342.343384,28059958
8/5/2019,340.100006,361.649994,339.049988,357.700012,356.443695,15227460
8/6/2019,354.100006,375.399994,354.100006,368.450012,367.155945,17019717
8/7/2019,368,372.950012,362.5,366.100006,364.814178,12524292
8/8/2019,366,378.75,365.399994,372.149994,370.842926,16050094
8/9/2019,372,373.75,364.149994,371.149994,369.846436,7700362
8/13/2019,361.200012,365,346.149994,351.649994,350.414917,14028958
8/14/2019,355,363.850006,347.299988,361.200012,359.931396,7669905
8/16/2019,360,365,355,361.549988,360.280151,5719722
8/19/2019,363.450012,366.25,359.799988,361,359.732086,4521771
8/20/2019,360.5,362.350006,357.399994,358.049988,356.79245,5266052
8/21/2019,358,360.200012,353.149994,354.899994,353.653503,4046902
8/22/2019,355,357.200012,351,352.75,351.511078,3113528
8/23/2019,354,358.950012,350.5,356.399994,355.148254,4590240
8/26/2019,357.950012,362.649994,346.899994,360.649994,359.383331,4931663
8/27/2019,362.5,368.200012,344.75,348.299988,347.076691,32201102
8/28/2019,349.5,349.5,340.5,345.799988,344.58548,5524473
8/29/2019,342.350006,349.75,341.149994,343.5,342.293549,5929198
8/30/2019,345,349.600006,338.75,346.799988,345.58197,4765624
9/3/2019,345.5,345.950012,335.5,336.850006,335.666931,4226095
9/4/2019,336,347.350006,335.100006,345.700012,344.48584,5144579
9/5/2019,345,349.350006,340.950012,347.700012,346.478821,3264321
9/6/2019,350.200012,354,345.100006,349.25,348.023376,6274987
9/9/2019,350.950012,357.399994,349.549988,356.450012,355.19809,3712496
9/11/2019,361.75,361.950012,351.200012,355.100006,353.852814,4810430
9/12/2019,358.399994,358.399994,346.75,347.549988,346.329315,5535262
9/13/2019,347.600006,349.700012,340.899994,343.049988,341.845123,4920207
9/16/2019,343,345.399994,338.399994,344,342.791809,5010025
9/17/2019,348.799988,348.799988,332.549988,339.850006,338.656372,8329655
9/18/2019,341.600006,344.149994,334.600006,335.600006,334.421326,7490889
9/19/2019,338.399994,342.549988,334.700012,337.600006,336.414276,11672389
9/20/2019,339.700012,365.100006,335.049988,356.399994,355.148254,15528435
9/23/2019,356,362.25,345,348,346.77774,5746894
9/24/2019,348,352,345.399994,348.649994,347.425476,4722666
9/25/2019,349.049988,350.950012,338,341.649994,340.450043,4610586
9/26/2019,341.049988,347.049988,340.450012,344.049988,342.841614,4867361
9/27/2019,344,354.899994,339.25,349.100006,347.873901,3353263
9/30/2019,353,374.899994,344.25,367.049988,365.760834,19616421
10/1/2019,370,370.649994,346.850006,350.950012,349.717407,7208995
10/3/2019,350.950012,355.600006,341.299988,344.899994,343.688629,4944826
10/4/2019,348.299988,348.700012,334.25,339.5,338.307617,4705661
10/7/2019,338,346.75,337.100006,341.549988,340.350403,3500384
10/9/2019,343.100006,360.850006,339,359.399994,358.137695,8685318
10/10/2019,362.899994,385,362,377.25,375.925018,47660614
10/11/2019,374.950012,385.350006,372.600006,382.899994,381.555176,10908530
10/14/2019,384.450012,397,380.25,393.549988,392.167755,10729180
10/15/2019,390,391.950012,381.549988,383.649994,382.302551,8585170
10/16/2019,381.100006,386.799988,377.350006,385.25,383.896912,8912567
10/17/2019,385,387.5,379.049988,385.850006,384.494812,4787789
10/18/2019,384.950012,386.399994,380.5,383.5,382.153076,3979009
10/22/2019,381.799988,396.5,367.200012,374.100006,372.786102,11357444
10/23/2019,373.5,378,355,360.350006,359.084381,13337712
10/24/2019,353.950012,376.350006,325.5,372.350006,371.042236,72697775
10/25/2019,369.899994,378.399994,362.600006,375.149994,373.832397,27754837
10/27/2019,372,375.5,365.600006,373.100006,371.789612,1995673
10/29/2019,363,365.649994,353.100006,359.899994,358.635956,36231891
10/30/2019,364.299988,371.350006,360.649994,367.950012,366.657684,16869202
10/31/2019,366.700012,376.799988,363.75,374.25,372.935547,12794123
11/1/2019,363.350006,376.399994,363.350006,373.049988,371.739746,13682012
11/4/2019,378.25,381.700012,374,378,376.672394,7620719
11/5/2019,377,385.5,374.549988,383.950012,382.601501,6641731
11/6/2019,385,385.399994,370.25,371.450012,370.145416,8181919
11/7/2019,374.799988,375.5,369.049988,371.75,370.444336,4816149
11/8/2019,370,375.850006,366.600006,369.149994,367.853455,5982102
11/11/2019,371.25,373.950012,368.25,371.5,370.195221,2774571
11/13/2019,372.100006,373.399994,366.149994,368.600006,367.30542,6424227
11/14/2019,357.899994,367.100006,350.299988,362.5,361.226837,21091587
11/15/2019,357.850006,398.5,357.25,393.049988,391.669525,55174490
11/18/2019,396,420.549988,392.100006,409.200012,407.762817,42661408
11/19/2019,426.899994,445.649994,421.450012,439.350006,437.806915,62786851
11/20/2019,448.299988,452.950012,433.100006,437.299988,435.764099,55644344
11/21/2019,442.5,442.5,422.200012,426.299988,424.802734,22178883
11/22/2019,423,429.950012,417,420.649994,419.172577,16775621
11/25/2019,421.350006,455.649994,421.350006,451.399994,449.814575,33483563
11/26/2019,445,447,429.899994,432.350006,430.831512,23466171
11/27/2019,433.5,437,426.399994,433.350006,431.828003,13336531
11/28/2019,433.350006,443.899994,428.5,436.649994,435.116394,21940833
11/29/2019,439.600006,449.649994,435.149994,442.450012,440.896027,20010753
12/2/2019,471.149994,485.600006,455.049988,458.600006,456.989319,55735805
12/3/2019,462.799988,465.049988,445.25,459.100006,457.487549,23871561
12/4/2019,460.850006,464.799988,454.700012,461.399994,459.779449,16541195
12/5/2019,463.299988,463.600006,445.350006,447.350006,445.778809,17317332
12/6/2019,451.899994,452.399994,442.850006,444.850006,443.287598,11415172
12/9/2019,447.600006,451.600006,441.700012,445.850006,444.284088,7865300
12/10/2019,445.450012,451,443.25,447,445.430054,7140031
12/11/2019,444.5,449.049988,440.600006,442.75,441.194977,6803615
12/12/2019,442.899994,443.850006,436.5,438.649994,437.109375,7389050
12/13/2019,440,440.700012,426,427.799988,426.297455,13074677
12/16/2019,430.399994,431.049988,420.450012,421.850006,420.368378,6962613
12/17/2019,424.75,441.5,417.600006,439.950012,438.404816,22991811
12/18/2019,447,447.100006,434.149994,438.299988,436.76059,17654537
12/19/2019,436,456.799988,430.25,449.450012,447.87146,13974432
12/20/2019,449.899994,460.399994,445.700012,453.799988,452.206146,21289419
12/23/2019,449.049988,459.149994,446.450012,454.799988,453.202637,10434970
12/24/2019,454.5,460,452.399994,457.149994,455.544403,6845488
12/26/2019,455.299988,456.5,446,447.549988,445.978088,5887041
12/27/2019,449,457.049988,449,455.100006,453.501617,5887082
12/30/2019,460,464.700012,455.100006,460.5,458.882629,11917988
12/31/2019,460,462.5,454.5,455.799988,454.199127,5116528
1/1/2020,456.049988,460.5,449.75,453.299988,451.707916,5059995
1/2/2020,454.100006,459.399994,453.5,455.200012,453.601257,4842142
1/3/2020,455.700012,459.200012,451.5,455.100006,453.501617,5059594
1/6/2020,453.899994,457.450012,444.649994,449.649994,448.07074,7399981
1/7/2020,452,455.299988,443.100006,445.100006,443.536713,4273646
1/8/2020,442.600006,460.75,440.350006,458.850006,457.238434,13858623
1/9/2020,468.399994,474.950012,455.299988,460.100006,458.484039,17845812
1/10/2020,464.799988,465.950012,454.200012,457,455.394928,37029733
1/13/2020,459,470.299988,454.25,468.899994,467.253113,14925989
1/14/2020,468.899994,472.649994,466.600006,469.350006,467.701538,8086659
1/15/2020,469.5,472,465,467.850006,466.206818,10674839
1/16/2020,469.200012,476.950012,468,473.899994,472.235565,15990374
1/17/2020,475.100006,503.799988,475.100006,500.049988,498.293701,60774623
1/20/2020,499,512.700012,494.25,508.700012,506.913361,44464024
1/21/2020,510,515,504.399994,511.75,509.952637,64001338
1/22/2020,514.75,523.75,506.700012,514.5,512.692993,19911947
1/23/2020,515,526,512.349976,523.650024,521.810852,15482185
1/24/2020,520.5,527.349976,514.150024,524.25,522.408752,23385562
1/27/2020,521.150024,524.099976,511.899994,514.400024,512.593323,11638278
1/28/2020,514.349976,514.400024,486.100006,491.25,489.524628,31091035
1/29/2020,493.100006,501.399994,488.25,490.25,488.528137,19668016
1/30/2020,492,492.899994,480.100006,489.799988,488.079712,15055241
1/31/2020,493.200012,499.399994,487,496.450012,494.70639,18017965
2/3/2020,496.049988,513.349976,496.049988,510.049988,508.258575,14932443
2/4/2020,514,522.599976,503.450012,518.900024,517.077515,14376670
2/5/2020,518,537.5,515.799988,533.349976,531.476746,30082900
2/6/2020,535.049988,552.799988,534.099976,546.799988,544.879517,16863683
2/7/2020,548.900024,549,538.25,539.450012,537.555359,8802579
2/10/2020,540.200012,543.650024,536.099976,538.700012,536.807983,8412522
2/11/2020,539.5,544.650024,532.75,534.299988,532.423401,6500749
2/12/2020,536,542.349976,535,539.599976,537.704773,5065813
2/13/2020,539.700012,542.75,531.75,539.950012,538.053589,5623475
2/14/2020,544.900024,567.549988,534.25,565,563.015625,36826473
2/17/2020,564.950012,568.700012,556.5,564.849976,562.866089,22924036
2/18/2020,563.349976,568.849976,537.299988,548.25,546.324463,21462600
2/19/2020,549.099976,553.599976,538.75,543.400024,541.491516,21681078
2/20/2020,543.700012,552,538.599976,545.599976,543.683716,15715009
2/24/2020,542,542.049988,527.099976,529.900024,528.038879,9653196
2/25/2020,533,537.950012,530.950012,535.25,533.370117,9623521
2/26/2020,532.700012,539.400024,520.299988,535.950012,534.067627,18615730
2/27/2020,534.700012,535.849976,527,531.650024,529.782776,11171400
2/28/2020,524.900024,528.400024,513.5,523.5,521.661377,16622086
3/2/2020,534,536,511.850006,518.349976,516.529419,9910097
3/3/2020,524,533.349976,514.150024,520.799988,518.970825,10368929
3/4/2020,525,532.799988,507.399994,516.75,514.935059,17733434
3/5/2020,522.799988,530.700012,516.650024,526.900024,525.049438,14080598
3/6/2020,517.75,523.650024,511.450012,519.150024,517.32666,9328722
3/9/2020,510,512,491.049988,496.25,494.50708,15375556
3/11/2020,487,508.5,487,493.799988,492.065674,21007582
3/12/2020,478.5,481.5,459.200012,464.950012,463.317017,14204409
3/13/2020,453.799988,509.049988,420,491.850006,490.122528,23807314
3/16/2020,472.25,492.950012,456.149994,464.799988,463.167511,14661016
3/17/2020,465,481,444.350006,454.700012,453.103027,12396957
3/18/2020,460,478.799988,407.450012,425.549988,424.055359,28801933
3/19/2020,416.450012,451.649994,361.75,444.75,443.187958,23574623
3/20/2020,445,472,436.649994,462.649994,461.025085,19394829
3/23/2020,416.399994,445.700012,399.5,407.350006,405.919312,14632657
3/24/2020,410.899994,437.850006,400.149994,404.049988,402.63089,12709240
3/25/2020,406.549988,438.25,405.600006,429.100006,427.592926,13833466
3/26/2020,426.5,493.450012,420.25,470.700012,469.046814,21891559
3/27/2020,470.700012,474.799988,437.5,448.950012,447.373199,16076572
3/30/2020,443.850006,449.299988,428,431.049988,429.536041,10022553
3/31/2020,441,447,424,440.899994,439.351471,16745069
4/1/2020,440,440,412.399994,421.350006,419.870148,9469123
4/3/2020,432,432,415.600006,423.950012,422.460999,14153710
4/7/2020,433.149994,485.75,433.149994,470.200012,468.548584,15266903
4/8/2020,474.350006,491.100006,453,461.649994,460.028595,13387974
4/9/2020,471,492.299988,471,488.700012,486.983612,11742367
4/13/2020,491,520.900024,491,512.200012,510.401062,23966578
4/15/2020,533.950012,535.950012,505.049988,510.5,508.707031,25792855
4/16/2020,500,513,497.350006,500.450012,498.692322,17080435
4/17/2020,511,512.5,498.200012,502.450012,500.685303,16127523
4/20/2020,507.700012,507.700012,486.899994,490.299988,488.577942,11473101
4/21/2020,484,503.799988,479.149994,500.5,498.742157,15490855
4/22/2020,516,517.049988,492.049988,501.399994,499.638977,18107595
4/23/2020,501.850006,507.299988,491.049988,496,494.257935,12532066
4/24/2020,494.899994,499,484.450012,494.25,492.514099,11937738
4/27/2020,498.049988,503.049988,491.100006,494.049988,492.314789,9888710
4/28/2020,497.450012,497.450012,484.100006,485.649994,483.944305,11512936
4/29/2020,490.950012,498.399994,487.049988,496,494.257935,8217429
4/30/2020,503.100006,515.950012,495.200012,514.299988,512.493652,19799159
5/4/2020,502.450012,540,499.899994,532.5,530.629761,34019449
5/5/2020,538,553.700012,526.049988,528.049988,526.195374,29936905
5/6/2020,531.75,551.450012,530.049988,546,544.082336,25594154
5/7/2020,545.349976,545.349976,524.450012,528.049988,526.195374,15532117
5/8/2020,540,545.799988,528.299988,530.049988,528.188354,13592411
5/11/2020,533.049988,548.5,532.099976,536.200012,534.316772,14223754
5/12/2020,533,564,530.5,559.849976,557.883667,22616585
5/13/2020,568.400024,569.75,549.299988,555.950012,553.997375,21113369
5/14/2020,551.099976,562.5,535.099976,539.849976,537.953918,13180860
5/15/2020,543.5,556.900024,539.400024,554.099976,552.15387,14486140
5/18/2020,556.900024,559,535.200012,538.049988,536.160217,21586050
5/19/2020,558.5,603.5,557,598.799988,596.696899,71908985
5/20/2020,605,612,588.599976,594.049988,591.963562,35741865
5/21/2020,590.5,604.5,585.400024,594.549988,592.461792,20292552
5/22/2020,597,597.400024,587,593.200012,591.116577,11416299
5/26/2020,572,576.450012,557.549988,559.25,557.285828,76496981
5/27/2020,561,565.549988,553.849976,563.099976,561.122253,22525840
5/28/2020,564.650024,568,556,562.75,560.773499,16268836
5/29/2020,558,564,543.799988,552.599976,550.659119,54188806
6/1/2020,559,561.650024,550.150024,559.049988,557.086487,39287024
6/2/2020,563,572.299988,556.099976,558.099976,556.139832,31972728
6/3/2020,568,568.299988,549.25,551.650024,549.712524,29234914
6/4/2020,552.299988,585.400024,549.549988,572.450012,570.439453,29454264
6/5/2020,584,590,567.450012,584.349976,582.297607,47873027
6/8/2020,588,593.700012,579.200012,585.150024,583.094849,20429990
6/9/2020,580,591.650024,565.700012,567.799988,565.805786,14938972
6/10/2020,571,576,563.049988,567.099976,565.108215,19130270
6/11/2020,570,573.799988,546.700012,551.849976,549.911743,27290666
6/12/2020,540,562,540,560.099976,558.132813,18870073
6/15/2020,556,563.75,549,550.700012,548.765869,13583898
6/16/2020,558,559.299988,537,544.900024,542.986206,19072591
6/17/2020,546.849976,565.5,541,563.450012,561.471069,20531273
6/18/2020,564.25,572.900024,558.200012,560.900024,558.930054,19329677
6/19/2020,561.900024,578.200012,561,572.5,570.489258,41152081
6/22/2020,575.799988,588,570.400024,581.049988,579.009216,12715764
6/23/2020,581.049988,584.599976,574.349976,578.799988,576.767151,9761566
6/24/2020,581,582,555,557.349976,555.392456,12387239
